"","genus","species","jack_001_Anoplogaster_c_m","jack_002_Arnoglossus_c_m","jack_003_Brevoortia_c_m","jack_004_Buglossidium_c_m","jack_005_Callionymus_c_m","jack_006_Carcharhinus_c_m","jack_007_Chaenocephalus_c_m","jack_008_Channa_c_m","jack_009_Chelon_c_m","jack_010_Chiloscyllium_c_m","jack_011_Chromis_c_m","jack_012_Engraulis_c_m","jack_013_Gadus_c_m","jack_014_Gasterosteus_c_m","jack_015_Gillichthys_c_m","jack_016_Glossogobius_c_m","jack_017_Hippocampus_c_m","jack_018_Hippoglossoides_c_m","jack_019_Limanda_c_m","jack_020_Lipophrys_c_m","jack_021_Lutjanus_c_m","jack_022_Mugil_c_m","jack_023_Notothenia_c_m","jack_024_Ophiodon_c_m","jack_025_Pleuronectes_c_m","jack_026_Pomadasys_c_m","jack_027_Pseudopleuronectes_c_m","jack_028_Scomber_c_m","jack_029_Scophthalmus_c_m","jack_030_Scyliorhinus_c_m","jack_031_Sebastolobus_c_m","jack_032_Solea_c_m","jack_033_Squalus_c_m","jack_034_Thunnus_c_m","jack_035_Torpedo_c_m","jack_036_Trematomus_c_m","jack_037_Zoarces_c_m","jack_038_Chanos_c_m","jack_039_Dorosoma_c_m","jack_040_Eleginus_c_m","jack_041_Gilchristella_c_m","jack_042_Oncorhynchus_c_m","jack_043_Salmo_c_m","full_params...trai."
"Stalix_flavida","Stalix","Stalix_flavida",19.3738565766487,19.6259219849359,19.5963299060599,19.5010507299211,19.1629462833014,19.4281713442162,19.6438077869543,19.8693601805532,19.5707975443487,19.4884457018532,20.6109710323858,18.9502365973275,19.6118423459275,19.4626187245657,19.0658119692313,20.2045136840053,19.674815435267,19.5636474947075,19.484057712217,19.2767934998296,19.5186678182212,19.5858334385104,19.529969112719,19.5299700700202,19.5045918411316,19.2302663886981,19.4747183891915,19.3622023179691,19.4711702280856,19.4949137993131,19.3135403276482,19.4658792148572,19.443462097004,19.4921272021074,19.4828057659564,19.5153291053755,19.4242478903356,19.3876861685505,19.5170563207154,19.4619241485205,19.548895877638,19.4849134261424,19.3978464403768,19.4763850594737
"Stalix_histrio","Stalix","Stalix_histrio",19.3582134485158,19.6079988090494,19.580320279547,19.4849477451047,19.1430404458741,19.4122406839341,19.6241199566638,19.8532283284648,19.5545828441097,19.4721162715704,20.5934533922793,18.9408476105618,19.5945224532391,19.4451320089816,19.051970446317,20.1892371071405,19.6570625549925,19.5451673264171,19.4677478691321,19.26013103788,19.5015132299298,19.5704971839414,19.5143510732633,19.5135625564461,19.4888260207949,19.2123112429597,19.4555122685204,19.3465824942867,19.4548724717224,19.4798215427432,19.2976878722156,19.4492063332511,19.4273798933351,19.4757677508165,19.4662082577459,19.4993137503426,19.4112301075943,19.370574698048,19.5015947727889,19.4456942545427,19.5325014400599,19.4687864622441,19.3801867508495,19.446651967788
"Stalix_immaculata","Stalix","Stalix_immaculata",19.3598796844097,19.6102839119884,19.5833322794564,19.4871728705457,19.1455271490205,19.4137332210317,19.6280173991564,19.8557548079025,19.5567722228925,19.4743874049474,20.5954872131023,18.9413874882329,19.5974689152722,19.447961470887,19.0538700128542,20.1920720698819,19.6575432114173,19.5481188912255,19.470065093749,19.262649182377,19.5044149668331,19.572291496027,19.5165610613929,19.5157933634873,19.4908498410886,19.2146389961255,19.458435337504,19.3486916644767,19.4570071884782,19.4812865187398,19.2994118317026,19.4516407745575,19.4296528627277,19.4781250618748,19.4684571069902,19.5013863654009,19.4133608573184,19.3732691465057,19.5035278364461,19.4480535360782,19.5346800783863,19.4707762907921,19.382505375478,19.5844980751018
"Stalix_moenensis","Stalix","Stalix_moenensis",19.3491943449768,19.5989072917691,19.5754064667826,19.4773479362607,19.1327740112538,19.4023807875952,19.6187162954309,19.8465971356891,19.5467612415865,19.4644582042823,20.5839080678907,18.9339140226064,19.5881756346058,19.4382439569017,19.0453947516991,20.1844191653979,19.6421684396432,19.5377602602178,19.4602602445024,19.252979762981,19.4951721182272,19.5621860686272,19.5071514325961,19.5056987868848,19.4808742642102,19.2033308567248,19.4473372035856,19.3390481794701,19.4467931774405,19.4706490383907,19.2886650049624,19.4417688574407,19.4199574016016,19.4683665040474,19.4582276802339,19.4912915125835,19.406182808692,19.3635889865897,19.4936256805337,19.4384197814451,19.5244774814263,19.4603870997269,19.3714506057254,19.4956618961641
"Stalix_omanensis","Stalix","Stalix_omanensis",19.3610741746972,19.6114099166861,19.5837119014668,19.4880735642034,19.1468108188765,19.4150814970094,19.6283593557398,19.8564653168888,19.5577121748455,19.4752912734319,20.5967166250597,18.9424013743652,19.5980808949514,19.4486730180023,19.0546526728934,20.1924594449569,19.6598084092554,19.5488958020244,19.4709363900638,19.2634420231242,19.5050318393351,19.5733588616025,19.5174012099352,19.5167345648451,19.4918314669101,19.2157421745011,19.4593358489368,19.3495970858285,19.4579944535361,19.4825309247981,19.3005995326321,19.4524891319589,19.4305196955999,19.4789776912387,19.4694142432658,19.5023727161195,19.4138749297301,19.3740133791827,19.5045238851135,19.4488861097911,19.5356530307473,19.471832246625,19.3835715465777,19.4906286752122
"Stalix_sheni","Stalix","Stalix_sheni",19.3682600275095,19.6196602812421,19.5911254610781,19.4954938336415,19.1559713983193,19.4223901065621,19.637485089308,19.8639123818038,19.5651816036133,19.4828165550907,20.6047710658218,18.9466932724435,19.6060870049952,19.4567497554969,19.061030234039,20.1995318882575,19.6678994112091,19.5574296206017,19.4784548639042,19.2711299097187,19.5129607559161,19.5804110486711,19.5246003270193,19.5242935111305,19.4990893470623,19.2240089515968,19.4681984382565,19.3567924520477,19.465499141779,19.4894572411701,19.3078830612605,19.460177934073,19.4379326759191,19.4865205426489,19.477060353078,19.5097462327859,19.4198885531335,19.3819133868165,19.5116393188684,19.4563701523371,19.5432036663252,19.4792527112201,19.3917036640505,19.4969780002186
"Stalix_toyoshio","Stalix","Stalix_toyoshio",19.2700137238613,19.5415435875495,19.4817202086375,19.3936492209193,18.951838321367,19.3250418822358,19.5504332408834,19.7431498499602,19.4703832009865,19.3783500079883,20.4070781266616,18.8675668377639,19.4655550371495,19.3892518086957,18.9298756917255,20.0791576773294,19.5588568170413,19.4686852878969,19.372518221292,19.1585022295827,19.3092180785948,19.4694471444542,19.4037507058724,19.4270958583447,19.4067259149828,19.1147253160218,19.3611025628163,19.2517038772464,19.3574112074317,19.4343252058781,19.161076434431,19.3479872017967,19.3284605642465,19.3736725819574,19.3658062849446,19.4228014895415,19.2855416715053,19.2911815017772,19.4003758393778,19.3472170796065,19.4417762552962,19.3706632588322,19.2692459249078,19.65774377278
"Stalix_versluysi","Stalix","Stalix_versluysi",19.3537124009869,19.6033310510509,19.5774142566629,19.4809779439913,19.137789677371,19.4073909893951,19.6207980408779,19.8496383531487,19.5505188995342,19.4681097961694,20.5886314359344,18.9375471681375,19.5909725013366,19.4413587358018,19.0485411394035,20.1864132756442,19.6501192472193,19.5411293829323,19.4638097248935,19.2563040243096,19.4979755420741,19.5662936397987,19.5105683043177,19.5094703145122,19.4847380079531,19.2076853249312,19.4511277837157,19.3426677758159,19.4507019781279,19.4752934534872,19.2931726549874,19.4452659421814,19.4234812030544,19.4718606275269,19.4620584856515,19.4951828502456,19.4084528216093,19.3667856942091,19.4975183712995,19.4418449242421,19.52834688628,19.4645002322431,19.3756749561967,19.8200869093722
"Stanulus_seychellensis","Stanulus","Stanulus_seychellensis",24.7898329326264,24.9165751098644,24.9148584596536,24.8522422585979,24.954870764817,24.8648414447944,24.8288718876223,25.0717862027008,24.8887896113582,24.8523197827,25.16351622455,24.721731401578,25.0043174751487,24.7125213582029,24.5561963867074,25.1676012689431,25.1194480883187,24.8279267979092,24.8471343032046,21.1829606736524,25.2141752414939,24.9381792684323,24.9154031773153,24.8696385462144,24.8462383187821,24.6824405583509,24.7243029203527,24.819974042294,24.83951110201,24.8329638694469,24.902214695597,24.8421138901017,24.8654767689759,24.8827221246595,24.8700731698827,24.8388847645522,24.864500548578,24.724095384515,24.9075985732786,24.8429312652766,24.8682024842343,24.873384583436,24.8808828402465,19.5009664637122
"Stanulus_talboti","Stanulus","Stanulus_talboti",24.7942715675687,24.9215412783235,24.9189861303389,24.8566494530574,24.9604025160379,24.8694265539701,24.8338864304211,25.0761068640712,24.8932436413067,24.8567842785117,25.168433374172,24.7245416431594,25.0088820427861,24.71717607352,24.5599887306322,25.1715522912093,25.1249332305391,24.832858217585,24.8515779412681,21.1874524882637,25.2187014591291,24.9424797887098,24.9196611758613,24.8741406428603,24.8506023682878,24.6874033153648,24.7294739261454,24.8242646215093,24.8440088605034,24.8372915036686,24.906701475781,24.8466355925425,24.8698621573158,24.8871687805543,24.8746298749046,24.8433125804601,24.8679579433499,24.728673803523,24.9118948119976,24.8473361548203,24.8727170007027,24.877874115051,24.8857546870182,19.4324609610803
"Starksia_atlantica","Starksia","Starksia_atlantica",23.3855483218403,23.6570420251175,23.6028389378848,23.5108169336779,23.4930723151838,23.4909635256316,23.648506598363,23.8909862776914,23.5741867282182,23.5090636119552,23.8382484422968,23.0724008370072,23.7469298919412,23.3884180448342,22.9693901114553,24.1617355748313,23.8269025694169,23.565052952664,23.5020424748825,21.525156700038,23.9224256465309,23.6098077616436,23.5820422579683,23.5516470262573,23.4999724259272,23.2620051740418,23.4256231876875,23.4274923489998,23.4867540396183,23.4717174645999,23.4573243993166,23.498976578022,23.5117234856516,23.5429782188214,23.5263271295409,23.4880046883097,23.4351434639491,23.3580548969766,23.5480167929574,23.490030309946,23.540564127604,23.5230485840428,23.5167701306718,19.5781524439968
"Starksia_brasiliensis","Starksia","Starksia_brasiliensis",23.2924744145681,23.5855320658548,23.502044939935,23.4155251652452,23.2968237327274,23.3984760569372,23.571831730106,23.7775326452188,23.4858200076935,23.4112749469739,23.6472913108856,22.995286167763,23.6148250213342,23.3287526906251,22.8442752649211,24.0493680854905,23.7201856027231,23.484454047696,23.402906391227,21.4198799541311,23.727517510734,23.5044227235715,23.467810102419,23.4609883098484,23.4136260955324,23.1596607480548,23.3266085736031,23.3286509802288,23.3850450241641,23.4211706011184,23.3161418828912,23.3939076584906,23.4089658385463,23.437107986876,23.421736999519,23.4072322366809,23.3073709806105,23.2749331070322,23.4427334997416,23.3877936055625,23.4456059067612,23.4205066856346,23.4012609317081,19.7106462661588
"Starksia_cremnobates","Starksia","Starksia_cremnobates",23.2933695548141,23.5863757172928,23.5023291186965,23.4162000842422,23.2977842448443,23.3994863549537,23.5720874278921,23.7780647787471,23.486524508576,23.4119522203551,23.648211109775,22.9960467449555,23.6152830677523,23.3292860623499,22.8448602832194,24.0496570611707,23.7218840893618,23.4850361473767,23.4035592236288,21.4204738535968,23.727977922858,23.5052226736794,23.4684394999297,23.4616935584811,23.414361769957,23.1604866047063,23.3272833909321,23.329329404376,23.3857848218614,23.4221036472604,23.3170315397112,23.3945432023475,23.4096150821507,23.4377466860943,23.4224541558375,23.4079717277719,23.3077557512063,23.2754907835121,23.4434797717932,23.3884173307932,23.4463350275005,23.4212979571524,23.402059591391,19.378327299676
"Starksia_culebrae","Starksia","Starksia_culebrae",23.2918963434346,23.5846748058469,23.5007762817474,23.4146659966985,23.2958966677744,23.3979930603499,23.5701712011703,23.7765176528709,23.4849815813516,23.4103960468864,23.6465551816327,22.9951784651206,23.613613859242,23.3276059888834,22.8435417011444,24.0481764959891,23.7202611312425,23.4832619119407,23.4020032286967,21.4188790031242,23.7263248628937,23.5037728559671,23.4669497647637,23.4601317045554,23.4128651561126,23.15878114074,23.3254445909561,23.3278430125524,23.3842362273344,23.420687312965,23.3155372715879,23.392950289111,23.4080811366451,23.4361847900122,23.4208744796824,23.4064509177948,23.3065039959024,23.2738492721195,23.4420137613142,23.3868670988041,23.4447761834128,23.4197698020281,23.4003813646233,19.4948889912536
"Starksia_elongata","Starksia","Starksia_elongata",23.3814261241006,23.6533236412759,23.602110178802,23.5079355230988,23.4888042709844,23.4862176901918,23.6481327512724,23.8888954234019,23.5711479649939,23.5061810563696,23.8340815799164,23.0686977021121,23.7453106267082,23.3863924574664,22.9668813530336,24.1609436738269,23.8184514701194,23.5628106610744,23.4992937994677,21.5227511460331,23.9207802475605,23.6061942522613,23.5793863761852,23.5486141274504,23.4967377529374,23.2583835560978,23.4229048164629,23.4245669829497,23.4835238197135,23.4673551728391,23.4532402677773,23.4963421747519,23.50898285639,23.5403093229827,23.5232379592345,23.4847610560744,23.4337013319408,23.3558749211954,23.5447055181264,23.4874382614589,23.5373977067834,23.5195244879679,23.5132848474322,19.5839811968213
"Starksia_fasciata","Starksia","Starksia_fasciata",23.3802332487195,23.6519890345088,23.6010007767875,23.5067510762084,23.4873174883249,23.4849854203307,23.6467851240349,23.8877342177166,23.5699509381269,23.5049812050606,23.8327599412169,23.0679423755239,23.7440838024118,23.3851415444408,22.965862111667,24.159881886964,23.8169774564842,23.5614853703487,23.4980995511604,21.5215439466887,23.9195636919971,23.6050384693918,23.578241974993,23.5474041820628,23.4955649175302,23.2570497867701,23.4215151995262,23.423413861067,23.4823150314258,23.4661921264082,23.4520343361891,23.4951269349873,23.5078042562795,23.5391142629124,23.522013318373,23.4835710724016,23.4327720686051,23.3546444762166,23.5435508710596,23.4862544220349,23.536184420424,23.5183179017,23.5119755421803,19.5059946502625
"Starksia_fulva","Starksia","Starksia_fulva",23.2851976763534,23.5781797555957,23.4980194534935,23.4093694149555,23.2885306402433,23.3905311778585,23.5673887252314,23.7721454792629,23.4794867589162,23.4050712735504,23.6395897344963,22.989710039853,23.6096545288894,23.3231483100728,22.8389572295692,24.0454298838413,23.7082314275187,23.478431468499,23.3968380915086,21.4140759314991,23.7223595584161,23.4977091360236,23.4619762292176,23.4546210028862,23.4071937566971,23.1523997510724,23.3199710363673,23.3225513428006,23.378507727936,23.4137743344373,23.3088624555165,23.3878765683332,23.4029522832993,23.4311084539528,23.4152757379997,23.4007405608707,23.3032655452459,23.2692554640763,23.43629104682,23.3818953135925,23.4391113950841,23.4137172240667,23.3941932166505,19.6721655756759
"Starksia_galapagensis","Starksia","Starksia_galapagensis",23.3812406148135,23.6541150796225,23.605407457035,23.5091054427041,23.489544586271,23.4854810912393,23.6527102851834,23.8908626578151,23.5721886983479,23.5074067691896,23.8343225872016,23.0673581377574,23.7480477648213,23.3887655867275,22.9678552014883,24.1639945064319,23.8144705695605,23.5652171744602,23.5006483636503,21.5245372072688,23.9234498961968,23.6064396931701,23.5806596313498,23.5497092819436,23.4974698994416,23.2592796216459,23.4250181062647,23.4255715403431,23.4843941199613,23.466790845057,23.4531450959692,23.497902202591,23.5102883388209,23.541756073736,23.5243245944061,23.4855467548248,23.4355335568597,23.3579994066239,23.5452844684654,23.4889292620771,23.5383560336987,23.5200581334451,23.5142427946071,19.5049245629828
"Starksia_grammilaga","Starksia","Starksia_grammilaga",23.2933695548141,23.5863757172928,23.5023291186965,23.4162000842422,23.2977842448443,23.3994863549537,23.5720874278921,23.7780647787471,23.486524508576,23.4119522203551,23.648211109775,22.9960467449555,23.6152830677523,23.3292860623499,22.8448602832194,24.0496570611707,23.7218840893618,23.4850361473767,23.4035592236288,21.4204738535968,23.727977922858,23.5052226736794,23.4684394999297,23.4616935584811,23.414361769957,23.1604866047063,23.3272833909321,23.329329404376,23.3857848218614,23.4221036472604,23.3170315397112,23.3945432023475,23.4096150821507,23.4377466860943,23.4224541558375,23.4079717277719,23.3077557512063,23.2754907835121,23.4434797717932,23.3884173307932,23.4463350275005,23.4212979571524,23.402059591391,19.4348844126612
"Starksia_greenfieldi","Starksia","Starksia_greenfieldi",23.3880062666292,23.6595290249285,23.6042120084864,23.5129012114674,23.4958802453186,23.4936461315776,23.6500236073324,23.8928138057091,23.5763303927252,23.5111643223461,23.8408544038339,23.0742790977084,23.7486874683401,23.3903198204683,22.9711924215838,24.1630770188761,23.8309267272683,23.5670961500281,23.504097964826,21.5271247870656,23.9241802983848,23.6120774180643,23.5840185618886,23.5538024565783,23.5021484327285,23.264463036704,23.4278731736137,23.4295569266628,23.4889663070832,23.4742149040623,23.4597851315242,23.501020409049,23.5137603197716,23.5450110772297,23.5285145048482,23.4902012460379,23.4365382600224,23.3599808367437,23.5501964281311,23.4920288870227,23.5427622996445,23.5253450045756,23.5191622500117,19.4944773465998
"Starksia_guadalupae","Starksia","Starksia_guadalupae",23.2944791125659,23.5876171546738,23.5033608738979,23.4173017730566,23.2991671159748,23.4006325134353,23.573340947131,23.7791448473214,23.4876379052323,23.4130682325343,23.6494402658916,22.9967491452384,23.6164240714736,23.3304496284067,22.8458082613209,24.0506447548582,23.723255413914,23.4862689069154,23.4046700216182,21.4215967030866,23.7291093220663,23.5062977103664,23.4695038693156,23.4628189700295,23.4154526762688,23.1617271735378,23.3285761791222,23.3304019262386,23.3869091595336,23.4231854192042,23.3181531074108,23.3956735138042,23.410711305016,23.4388582437346,23.423593221579,23.4090785706278,23.3086199577318,23.2766352778697,23.4445537203361,23.3895184393128,23.4474635540644,23.422420233733,23.4032774782547,19.4971697689546
"Starksia_guttata","Starksia","Starksia_guttata",23.371855025106,23.6442976423039,23.5990529900491,23.5007127208344,23.4785120428519,23.475412706519,23.6453824329608,23.883195983241,23.563609901242,23.4989326879485,23.824230281399,23.0605793059876,23.7403988906052,23.3806799312785,22.9606107606907,24.1578406584389,23.8003056609476,23.5565772382665,23.4923059417457,21.5163895104344,23.9158347847906,23.597636939648,23.5726486748642,23.5410674839107,23.4888676866913,23.2495407169179,23.4156781453182,23.4173089004151,23.4756074948157,23.4573773759723,23.4437205075328,23.4895374932217,23.5020338412811,23.5334704311093,23.5155630056902,23.4768480598375,23.4295749139738,23.3499026934584,23.5367187627904,23.4807610087425,23.5295946805729,23.5110583037242,23.504735930117,19.5686069725148
