"","X.x","Ref","OxygenCons","Weight","Temperature","SpecCode.x","MetabolicLevel","AppliedStress","OxygenRefNo","Species","Genus.x","Subfamily.x","Family.x","Order.x","Class.x","SuperClass.x","Brack.x","Saltwater.x","DemersPelag.x","X.y","SpecCode.y","Brack.y","Saltwater.y","DemersPelag.y","Genus.y","Subfamily.y","Family.y","Order.y","Class.y","SuperClass.y","c_mm","eps_mm","ox_mm"
"221",1387,"fishbase",9.7882,0.218,12,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"222",1388,"fishbase",16.3593,0.219,8,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"223",1389,"fishbase",15.7024,0.224,8,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"224",1390,"fishbase",21.015,0.225,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"225",1391,"fishbase",21.1275,0.225,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"226",1392,"fishbase",21.7125,0.225,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"227",1393,"fishbase",23.175,0.225,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"228",1395,"fishbase",25.425,0.225,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"229",1398,"fishbase",16.9456,0.238,8,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"230",1410,"fishbase",11.2095,0.265,8.8,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"231",1412,"fishbase",22.7376,0.288,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"232",1419,"fishbase",24.75,0.3,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"233",1422,"fishbase",29.25,0.3,15,239,"routine","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"234",1441,"fishbase",24.115,0.35,10,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"235",1442,"fishbase",28.945,0.35,10,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"236",1443,"fishbase",30.45,0.35,10,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"237",1444,"fishbase",31.955,0.35,10,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"238",1445,"fishbase",35.35,0.35,10,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"239",1446,"fishbase",38.15,0.35,10,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"240",1452,"fishbase",17.55,0.45,5,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"241",1460,"fishbase",27.65,0.5,13.5,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"242",1462,"fishbase",30.3,0.5,13.5,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"243",1463,"fishbase",31.2,0.5,13.5,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"244",1464,"fishbase",32.95,0.5,13.5,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"245",1465,"fishbase",42.65,0.5,13.5,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"246",1475,"fishbase",35.05,0.5,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"247",1476,"fishbase",35.4,0.5,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"248",1477,"fishbase",35.9,0.5,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"249",1493,"fishbase",56.65,0.515,16,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"250",1494,"fishbase",64.375,0.515,18,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"251",1495,"fishbase",77.25,0.515,20,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"252",1496,"fishbase",108.15,0.515,22,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"253",1497,"fishbase",151.925,0.515,24,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"254",1498,"fishbase",139.05,0.515,25,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"255",1499,"fishbase",141.625,0.515,26,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"256",1502,"fishbase",47.799,0.565,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"257",1503,"fishbase",44.3275,0.595,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"258",1514,"fishbase",54.95,0.7,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"259",1523,"fishbase",74.2656,0.768,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"260",1526,"fishbase",82.944,0.768,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"261",1529,"fishbase",94.464,0.768,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"262",1530,"fishbase",96,0.768,15,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
"263",1534,"fishbase",57.6,1.2,10,239,"standard","none specified",2120,"Oncorhynchus mykiss","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",1,1,"benthopelagic",11631,239,1,1,"benthopelagic","Oncorhynchus","Salmoninae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes",20.8094723844025,0.543103830888207,-0.613859127736165
