"","SpecCode","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass"
"183",12782,"Acanthurus","Acanthurinae",0,1,"benthopelagic","Acanthurus tristis","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"184",1261,"Acanthurus","Acanthurinae",0,1,"benthopelagic","Acanthurus xanthopterus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes"
"185",59465,"Acarobythites",NA,0,1,"benthopelagic","Acarobythites larsonae","Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
"186",17032,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius audax","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"187",66879,"Acentrogobius","Gobiinae",0,1,"benthopelagic","Acentrogobius cenderawasih","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"188",25062,"Acentrogobius","Gobiinae",1,1,"benthopelagic","Acentrogobius cyanomos","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"189",56720,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius ennorensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"190",27549,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius gracilis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"191",68732,"Acentrogobius","Gobiinae",0,1,"demersal","Acentrogobius limarius","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"192",25232,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius masoni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"193",23582,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius moloanus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"194",23583,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius multifasciatus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"195",23585,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius pflaumii","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"196",17033,"Acentrogobius","Gobiinae",0,1,"demersal","Acentrogobius signatus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"197",23587,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius suluensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"198",68735,"Acentrogobius","Gobiinae",0,1,"demersal","Acentrogobius vanderloosi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"199",23590,"Acentrogobius","Gobiinae",1,1,"demersal","Acentrogobius viganensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"200",68736,"Acentrogobius","Gobiinae",0,1,"demersal","Acentrogobius violarisi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"201",66887,"Acentronura","Syngnathinae",0,1,"benthopelagic","Acentronura breviperula","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"202",7994,"Acentronura","Syngnathinae",0,1,"benthopelagic","Acentronura gracilissima","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"203",16862,"Acentronura","Syngnathinae",0,1,"benthopelagic","Acentronura tentaculata","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"204",62231,"Acentrophryne",NA,0,1,"pelagic","Acentrophryne dolichonema","Linophrynidae","Lophiiformes","Teleostei","Osteichthyes"
"205",59196,"Acentrophryne",NA,0,1,"pelagic","Acentrophryne longidens","Linophrynidae","Lophiiformes","Teleostei","Osteichthyes"
"206",7119,"Achiropsetta",NA,0,1,"demersal","Achiropsetta tricholepis","Achiropsettidae","Pleuronectiformes","Teleostei","Osteichthyes"
"207",52941,"Achirus",NA,1,1,"demersal","Achirus declivis","Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"208",13429,"Achirus",NA,0,1,"demersal","Achirus klunzingeri","Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"209",4256,"Achirus",NA,1,1,"demersal","Achirus lineatus","Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"210",64929,"Achirus",NA,1,1,"benthopelagic","Achirus mucuri","Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"211",13434,"Achirus",NA,1,1,"demersal","Achirus scutum","Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"212",52950,"Achirus",NA,0,1,"demersal","Achirus zebrinus","Achiridae","Pleuronectiformes","Teleostei","Osteichthyes"
"213",14420,"Achoerodus",NA,0,1,"benthopelagic","Achoerodus gouldii","Labridae","Eupercaria","Teleostei","Osteichthyes"
"214",50808,"Achoerodus",NA,0,1,"benthopelagic","Achoerodus viridis","Labridae","Eupercaria","Teleostei","Osteichthyes"
"215",24250,"Acreichthys",NA,0,1,"demersal","Acreichthys hajam","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
"216",7974,"Acreichthys",NA,0,1,"benthopelagic","Acreichthys radiatus","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
"217",7849,"Acreichthys",NA,0,1,"benthopelagic","Acreichthys tomentosus","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes"
"218",58525,"Acromycter","Congrinae",0,1,"benthopelagic","Acromycter alcocki","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"219",58526,"Acromycter","Congrinae",0,1,"demersal","Acromycter atlanticus","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"220",63064,"Acromycter","Congrinae",0,1,"pelagic","Acromycter longipectoralis","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"221",23291,"Acromycter","Congrinae",0,1,"demersal","Acromycter nezumi","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"222",58562,"Acromycter","Congrinae",0,1,"demersal","Acromycter perturbator","Congridae","Anguilliformes","Teleostei","Osteichthyes"
"223",69833,"Acropoma",NA,0,1,"pelagic","Acropoma arafurensis","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"224",59893,"Acropoma",NA,0,1,"pelagic","Acropoma argentistigma","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"225",59419,"Acropoma",NA,0,1,"pelagic","Acropoma boholensis","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"226",9232,"Acropoma",NA,0,1,"benthopelagic","Acropoma hanedai","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"227",1267,"Acropoma",NA,0,1,"pelagic","Acropoma japonicum","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"228",59169,"Acropoma",NA,0,1,"pelagic","Acropoma lecorneti","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"229",69834,"Acropoma",NA,0,1,"pelagic","Acropoma leobergi","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"230",67353,"Acropoma",NA,0,1,"pelagic","Acropoma profundum","Acropomatidae","Acropomatiformes","Teleostei","Osteichthyes"
"231",69490,"Acroteriobatus",NA,0,1,"demersal","Acroteriobatus andysabini","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"232",5509,"Acroteriobatus",NA,1,1,"demersal","Acroteriobatus annulatus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"233",7968,"Acroteriobatus",NA,0,1,"benthopelagic","Acroteriobatus blochii","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"234",5510,"Acroteriobatus",NA,0,1,"demersal","Acroteriobatus leucospilus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"235",15661,"Acroteriobatus",NA,0,1,"demersal","Acroteriobatus ocellatus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"236",68219,"Acroteriobatus",NA,0,1,"benthopelagic","Acroteriobatus omanensis","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"237",25240,"Acroteriobatus",NA,0,1,"demersal","Acroteriobatus salalah","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"238",69491,"Acroteriobatus",NA,0,1,"demersal","Acroteriobatus stehmanni","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"239",57445,"Acroteriobatus",NA,0,1,"demersal","Acroteriobatus variegatus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"240",57446,"Acroteriobatus",NA,0,1,"demersal","Acroteriobatus zanzibarensis","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chondrichthyes"
"241",644,"Aculeola",NA,0,1,"demersal","Aculeola nigra","Etmopteridae","Squaliformes","Elasmobranchii","Chondrichthyes"
"242",57913,"Acyrtops","Gobiesocinae",0,1,"demersal","Acyrtops amplicirrus","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"243",3073,"Acyrtops","Gobiesocinae",0,1,"benthopelagic","Acyrtops beryllinus","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"244",16662,"Acyrtus","Gobiesocinae",0,1,"benthopelagic","Acyrtus artius","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"245",67983,"Acyrtus","Gobiesocinae",0,1,"benthopelagic","Acyrtus lanthanum","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"246",62176,"Acyrtus","Gobiesocinae",0,1,"demersal","Acyrtus pauciradiatus","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"247",16677,"Acyrtus","Gobiesocinae",0,1,"demersal","Acyrtus rubiginosus","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"248",23885,"Adelosebastes","Sebastolobinae",0,1,"demersal","Adelosebastes latens","Sebastidae","Perciformes","Teleostei","Osteichthyes"
"249",68806,"Adelotremus","Blenniinae",0,1,"pelagic","Adelotremus deloachi","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"250",67382,"Adelotremus","Blenniinae",0,1,"pelagic","Adelotremus leptus","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"251",27470,"Adventor",NA,0,1,"demersal","Adventor elongatus","Aploactinidae","Perciformes","Teleostei","Osteichthyes"
"252",7986,"Aeoliscus","Centriscinae",0,1,"benthopelagic","Aeoliscus punctulatus","Centriscidae","Syngnathiformes","Teleostei","Osteichthyes"
"253",6503,"Aeoliscus","Centriscinae",0,1,"benthopelagic","Aeoliscus strigatus","Centriscidae","Syngnathiformes","Teleostei","Osteichthyes"
"254",7850,"Aesopia",NA,0,1,"benthopelagic","Aesopia cornuta","Soleidae","Pleuronectiformes","Teleostei","Osteichthyes"
"255",12086,"Aetapcus",NA,0,1,"demersal","Aetapcus maculatus","Pataecidae","Perciformes","Teleostei","Osteichthyes"
"256",6441,"Aethaloperca",NA,0,1,"benthopelagic","Aethaloperca rogaa","Epinephelidae","Perciformes","Teleostei","Osteichthyes"
"257",66721,"Aetheliparis",NA,0,1,"pelagic","Aetheliparis taurocanis","Liparidae","Perciformes","Teleostei","Osteichthyes"
"258",7037,"Aethotaxis","Pleuragrammatinae",0,1,"pelagic","Aethotaxis mitopteryx","Nototheniidae","Perciformes","Teleostei","Osteichthyes"
"259",8973,"Aetobatus",NA,1,1,"benthopelagic","Aetobatus flagellum","Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"260",69023,"Aetobatus",NA,0,1,"benthopelagic","Aetobatus laticeps","Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"261",1250,"Aetobatus",NA,1,1,"benthopelagic","Aetobatus narinari","Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"262",67276,"Aetobatus",NA,0,1,"benthopelagic","Aetobatus narutobiei","Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"263",12600,"Aetobatus",NA,1,1,"benthopelagic","Aetobatus ocellatus","Aetobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"264",13200,"Aetomylaeus",NA,0,1,"demersal","Aetomylaeus asperrimus","Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"265",5011,"Aetomylaeus",NA,1,1,"benthopelagic","Aetomylaeus bovinus","Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"266",67984,"Aetomylaeus",NA,0,1,"pelagic","Aetomylaeus caeruleofasciatus","Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"267",12594,"Aetomylaeus",NA,1,1,"benthopelagic","Aetomylaeus maculatus","Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"268",12597,"Aetomylaeus",NA,0,1,"benthopelagic","Aetomylaeus milvus","Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"269",10120,"Aetomylaeus",NA,1,1,"demersal","Aetomylaeus nichofii","Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"270",12599,"Aetomylaeus",NA,0,1,"benthopelagic","Aetomylaeus vespertilio","Myliobatidae","Myliobatiformes","Elasmobranchii","Chondrichthyes"
"271",23989,"Agonomalus","Hypsagoninae",0,1,"demersal","Agonomalus jordani","Agonidae","Perciformes","Teleostei","Osteichthyes"
"272",4150,"Agonomalus","Hypsagoninae",0,1,"demersal","Agonomalus mozinoi","Agonidae","Perciformes","Teleostei","Osteichthyes"
"273",13066,"Agonomalus","Hypsagoninae",0,1,"demersal","Agonomalus proboscidalis","Agonidae","Perciformes","Teleostei","Osteichthyes"
"274",62091,"Agonopsis","Agoninae",0,1,"demersal","Agonopsis asperoculis","Agonidae","Perciformes","Teleostei","Osteichthyes"
"275",12932,"Agonopsis","Agoninae",0,1,"demersal","Agonopsis chiloensis","Agonidae","Perciformes","Teleostei","Osteichthyes"
"276",4151,"Agonopsis","Agoninae",0,1,"demersal","Agonopsis sterletus","Agonidae","Perciformes","Teleostei","Osteichthyes"
"277",4152,"Agonopsis","Agoninae",0,1,"demersal","Agonopsis vulsa","Agonidae","Perciformes","Teleostei","Osteichthyes"
"278",36,"Agonus","Agoninae",0,1,"demersal","Agonus cataphractus","Agonidae","Perciformes","Teleostei","Osteichthyes"
"279",16851,"Agrostichthys",NA,0,1,"pelagic","Agrostichthys parkeri","Regalecidae","Lampriformes","Teleostei","Osteichthyes"
"280",2633,"Ahlia","Myrophinae",0,1,"benthopelagic","Ahlia egmontis","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"281",9155,"Ahliesaurus",NA,0,1,"pelagic","Ahliesaurus berryi","Notosudidae","Aulopiformes","Teleostei","Osteichthyes"
"282",22983,"Ahliesaurus",NA,0,1,"pelagic","Ahliesaurus brevis","Notosudidae","Aulopiformes","Teleostei","Osteichthyes"
"283",47911,"Aiakas","Lycodinae",0,1,"demersal","Aiakas kreffti","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"284",47912,"Aiakas","Lycodinae",0,1,"demersal","Aiakas zinorum","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"285",25971,"Aidablennius","Salariinae",0,1,"demersal","Aidablennius sphynx","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"286",59224,"Aioliops","Ptereleotrinae",0,1,"benthopelagic","Aioliops brachypterus","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes"
"287",59225,"Aioliops","Ptereleotrinae",0,1,"benthopelagic","Aioliops megastigma","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes"
"288",27609,"Aioliops","Ptereleotrinae",0,1,"benthopelagic","Aioliops novaeguineae","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes"
"289",56506,"Akko","Gobiinae",0,1,"demersal","Akko dionaea","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"290",62085,"Akko","Gobiinae",0,1,"demersal","Akko rossi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"291",64541,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes bathys","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"292",55697,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes brevis","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"293",51362,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes dorsalis","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"294",62615,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes elongata","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"295",62616,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes gibbosa","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"296",51367,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes hoesei","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"297",62634,"Alabes","Cheilobranchinae",0,1,"benthopelagic","Alabes obtusirostris","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"298",62635,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes occidentalis","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"299",27497,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes parvula","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"300",62638,"Alabes","Cheilobranchinae",0,1,"benthopelagic","Alabes scotti","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"301",64542,"Alabes","Cheilobranchinae",0,1,"demersal","Alabes springeri","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"302",8435,"Albatrossia",NA,0,1,"demersal","Albatrossia pectoralis","Macrouridae","Gadiformes","Teleostei","Osteichthyes"
"303",58326,"Albula","Albulinae",0,1,"demersal","Albula argentea","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"304",65525,"Albula","Albulinae",1,1,"benthopelagic","Albula esuncula","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"305",66312,"Albula","Albulinae",0,1,"benthopelagic","Albula gilberti","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"306",67597,"Albula","Albulinae",0,1,"benthopelagic","Albula goreensis","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"307",66113,"Albula","Albulinae",0,1,"pelagic","Albula koreana","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"308",63907,"Albula","Albulinae",0,1,"benthopelagic","Albula oligolepis","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"309",67476,"Albula","Albulinae",0,1,"demersal","Albula pacifica","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"310",63908,"Albula","Albulinae",0,1,"benthopelagic","Albula virgata","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"311",228,"Albula","Albulinae",1,1,"benthopelagic","Albula vulpes","Albulidae","Albuliformes","Teleostei","Osteichthyes"
"312",61290,"Alcichthys",NA,0,1,"demersal","Alcichthys elongatus","Cottidae","Perciformes","Teleostei","Osteichthyes"
"313",52723,"Alcockia","Neobythitinae",0,1,"pelagic","Alcockia rostrata","Ophidiidae","Ophidiiformes","Teleostei","Osteichthyes"
"314",7502,"Aldrovandia",NA,0,1,"benthopelagic","Aldrovandia affinis","Halosauridae","Notacanthiformes","Teleostei","Osteichthyes"
"315",9009,"Aldrovandia",NA,0,1,"pelagic","Aldrovandia gracilis","Halosauridae","Notacanthiformes","Teleostei","Osteichthyes"
"316",59483,"Aldrovandia",NA,0,1,"pelagic","Aldrovandia mediorostris","Halosauridae","Notacanthiformes","Teleostei","Osteichthyes"
"317",9011,"Aldrovandia",NA,0,1,"pelagic","Aldrovandia oleosa","Halosauridae","Notacanthiformes","Teleostei","Osteichthyes"
"318",9012,"Aldrovandia",NA,0,1,"benthopelagic","Aldrovandia phalacra","Halosauridae","Notacanthiformes","Teleostei","Osteichthyes"
"319",9013,"Aldrovandia",NA,0,1,"pelagic","Aldrovandia rostrata","Halosauridae","Notacanthiformes","Teleostei","Osteichthyes"
"320",1888,"Alectis","Caranginae",0,1,"pelagic","Alectis alexandrina","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"321",988,"Alectis","Caranginae",0,1,"benthopelagic","Alectis ciliaris","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"322",10,"Alectis","Caranginae",1,1,"benthopelagic","Alectis indica","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"323",3772,"Alectrias","Alectriinae",0,1,"demersal","Alectrias alectrolophus","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"324",25022,"Alectrias","Alectriinae",0,1,"demersal","Alectrias benjamini","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"325",50409,"Alectrias","Alectriinae",0,1,"demersal","Alectrias cirratus","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"326",61164,"Alectrias","Alectriinae",0,1,"demersal","Alectrias gallinus","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"327",67405,"Alectrias","Alectriinae",0,1,"pelagic","Alectrias markevichi","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"328",56843,"Alectrias","Alectriinae",0,1,"demersal","Alectrias mutsuensis","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"329",3773,"Alectridium","Xiphisterinae",0,1,"benthopelagic","Alectridium aurantiacum","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"330",15332,"Alepes","Caranginae",0,1,"demersal","Alepes apercna","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"331",1889,"Alepes","Caranginae",0,1,"benthopelagic","Alepes djedaba","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"332",1903,"Alepes","Caranginae",0,1,"benthopelagic","Alepes kleinii","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"333",1890,"Alepes","Caranginae",1,1,"pelagic","Alepes melanoptera","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"334",1891,"Alepes","Caranginae",1,1,"pelagic","Alepes vari","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"335",2728,"Alepisaurus",NA,0,1,"pelagic","Alepisaurus brevirostris","Alepisauridae","Aulopiformes","Teleostei","Osteichthyes"
"336",99,"Alepisaurus",NA,0,1,"pelagic","Alepisaurus ferox","Alepisauridae","Aulopiformes","Teleostei","Osteichthyes"
"337",9171,"Alepocephalus",NA,0,1,"demersal","Alepocephalus agassizii","Alepocephalidae","Alepocephaliformes","Teleostei","Osteichthyes"
"338",58899,"Alepocephalus",NA,0,1,"demersal","Alepocephalus andersoni","Alepocephalidae","Alepocephaliformes","Teleostei","Osteichthyes"
