"","Ref","OxygenCons","Weight","Temperature","SpecCode","MetabolicLevel","AppliedStress","OxygenRefNo","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass"
"126","fishbase",5.28601,0.0569,22,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"127","fishbase",7.8064,0.0574,25,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"128","fishbase",10.2172,0.0574,28,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"129","fishbase",6.0496,0.0608,22,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"130","fishbase",7.1744,0.0608,25,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"131","fishbase",3.069,0.062,16,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"132","fishbase",3.7262,0.062,19,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"133","fishbase",10.586,0.067,28,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"134","fishbase",7.5712,0.0676,25,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"135","fishbase",5.68256,0.0683,22,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"136","fishbase",11.4061,0.0683,28,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"137","fishbase",15.6168,0.0723,32,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"138","fishbase",9.7726,0.0746,25.3,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"139","fishbase",11.8614,0.0746,25.3,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"140","fishbase",3.67996,0.0788,16,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"141","fishbase",4.91132,0.0796,19,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"142","fishbase",8.9152,0.0796,25,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"143","fishbase",15.92,0.0796,32,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"144","fishbase",12.5705,0.0811,28,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"145","fishbase",6.68216,0.0827,22,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"146","fishbase",5.09016,0.1002,19,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"147","fishbase",3.88608,0.1012,16,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"148","fishbase",11.664,0.108,25,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"149","fishbase",20.088,0.108,32,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"150","fishbase",8.4366,0.109,22,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"151","fishbase",15.587,0.109,28,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"152","fishbase",6.9355,0.143,19,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"153","fishbase",5.28138,0.1443,16,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"154","fishbase",14.6706,0.147,25,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"155","fishbase",17.787,0.147,28,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"156","fishbase",24.108,0.147,32,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"157","fishbase",9.6,0.15,22,3,"routine","none specified",2120,"Oreochromis","Pseudocrenilabrinae",1,0,"benthopelagic","Oreochromis mossambicus","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
"158","fishbase",0.06752,2e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"159","fishbase",0.09182,2e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"160","fishbase",0.04266,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"161","fishbase",0.05841,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"162","fishbase",0.07629,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"163","fishbase",0.12717,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"164","fishbase",0.15384,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"165","fishbase",0.15435,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"166","fishbase",0.17637,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"167","fishbase",0.18024,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"168","fishbase",0.19845,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"169","fishbase",0.20217,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"170","fishbase",0.2064,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"171","fishbase",0.23202,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"172","fishbase",0.27549,3e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"173","fishbase",0.14252,4e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"174","fishbase",0.17492,4e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"175","fishbase",0.28212,4e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"176","fishbase",0.1919,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"177","fishbase",0.20545,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"178","fishbase",0.2522,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"179","fishbase",0.2794,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"180","fishbase",0.318,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"181","fishbase",0.3523,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"182","fishbase",0.3931,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"183","fishbase",0.4474,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"184","fishbase",0.53845,5e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"185","fishbase",0.35562,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"186","fishbase",0.38076,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"187","fishbase",0.4077,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"188","fishbase",0.5073,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"189","fishbase",0.61416,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"190","fishbase",0.6576,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"191","fishbase",0.75384,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"192","fishbase",1.06062,6e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"193","fishbase",0.47859,7e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"194","fishbase",0.52661,7e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"195","fishbase",0.87318,7e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"196","fishbase",0.38,8e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"197","fishbase",0.4356,8e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"198","fishbase",0.53464,8e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"199","fishbase",0.61288,8e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"200","fishbase",0.70264,8e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"201","fishbase",0.37026,9e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"202","fishbase",0.66159,9e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"203","fishbase",0.77904,9e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"204","fishbase",0.93663,9e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"205","fishbase",1.0737,9e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"206","fishbase",1.41093,9e-05,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"207","fishbase",1.53263,0.00011,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"208","fishbase",1.881,0.00011,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"209","fishbase",0.98322,0.00014,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"210","fishbase",1.12714,0.00014,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"211","fishbase",1.627,2e-04,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"212","fishbase",1.865,2e-04,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"213","fishbase",2.30601,0.00021,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"214","fishbase",2.77242,0.00021,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"215","fishbase",2.17416,0.00024,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"216","fishbase",2.32776,0.00024,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"217","fishbase",2.66832,0.00024,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"218","fishbase",5.5564,0.00029,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"219","fishbase",7.81811,0.00029,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"220","fishbase",3.033,0.00036,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"221","fishbase",3.47688,0.00036,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"222","fishbase",3.72276,0.00036,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"223","fishbase",4.26744,0.00036,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"224","fishbase",5.238,0.00036,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"225","fishbase",5.60808,0.00036,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"226","fishbase",6.42888,0.00036,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"227","fishbase",9.80271,0.00043,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
"228","fishbase",11.23762,0.00043,23,7,"routine","none specified",2120,"Coryphaena",NA,0,1,"pelagic","Coryphaena equiselis","Coryphaenidae","Carangiformes","Teleostei","Osteichthyes"
